#acc_value	delta_value	duration_ns	duration_samples
14099173511868	42284	40077382	3713
14099173554148	42280	40069484	3711
14099173596533	42385	40072917	3712
14099173638924	42391	40075469	3709
14099173681344	42420	40078091	3712
14099173723750	42406	40077064	3710
14099173766184	42434	40075159	3714
14099173808617	42433	40073661	3716
14099173851027	42410	40071814	3722
14099173893373	42346	40078877	3716
14099173935704	42331	40081659	3713
14099173977973	42269	40070000	3711
14099174020260	42287	40073030	3712
14099174062492	42232	40070241	3712
14099174104754	42262	40085897	3716
14099174147038	42284	40068033	3710
14099174189378	42340	40082927	3712
14099174231688	42310	40072067	3711
14099174274001	42313	40073562	3714
14099174316299	42298	40072610	3714
14099174358568	42269	40080542	3715
14099174400839	42271	40069329	3716
14099174443187	42348	40084749	3714
14099174485464	42277	40065392	3712
14099174527761	42297	40080850	3716
14099174569968	42207	40074749	3717
14099174612163	42195	40079148	3717
14099174654309	42146	40071282	3715
14099174696503	42194	40072307	3714
14099174738825	42322	40069775	3715
14099174781199	42374	40085610	3716
14099174823459	42260	40067490	3714
14099174865696	42237	40084532	3716
14099174907933	42237	40073157	3714
14099174950403	42470	40079301	3712
14099174992699	42296	40065900	3711
14099175035055	42356	40083985	3714
14099175077398	42343	40071335	3711
14099175119743	42345	40075437	3711
14099175162012	42269	40068284	3712
14099175204260	42248	40079314	3715
14099175246445	42185	40069518	3713
14099175288761	42316	40081015	3713
14099175330991	42230	40072077	3711
14099175373313	42322	40080396	3715
14099175415559	42246	40070091	3714
14099175457869	42310	40076395	3715
14099175500172	42303	40078722	3713
14099175542455	42283	40079709	3714
14099175584675	42220	40062963	3712
14099175626915	42240	40083528	3714
14099175669099	42184	40073116	3713
14099175711305	42206	40072654	3715
14099175753473	42168	40076682	3713
14099175795694	42221	40074954	3720
14099175837867	42173	40078960	3717
14099175880120	42253	40071738	3711
14099175922256	42136	40073399	3713
14099175964456	42200	40077564	3714
14099176006679	42223	40081698	3715
14099176048978	42299	40071737	3711
14099176091331	42353	40072585	3715
14099176133645	42314	40080282	3714
14099176175914	42269	40069458	3714
14099176218410	42496	40076210	3713
14099176260910	42500	40077050	3714
14099176303218	42308	40081071	3719
14099176345529	42311	40069677	3712
14099176387774	42245	40074376	3714
14099176430054	42280	40074318	3713
14099176472332	42278	40073323	3715
14099176514604	42272	40077280	3713
14099176556874	42270	40075224	3716
14099176599145	42271	40076934	3711
14099176641384	42239	40074294	3711
14099176683620	42236	40070472	3711
14099176725814	42194	40084018	3711
14099176767959	42145	40067291	3710
14099176810257	42298	40074376	3712
14099176852403	42146	40075053	3715
14099176894580	42177	40080351	3712
14099176936792	42212	40076208	3711
14099176978956	42164	40071817	3709
14099177021151	42195	40076183	3711
14099177063311	42160	40080190	3714
14099177105513	42202	40072882	3714
14099177147699	42186	40074284	3711
14099177189891	42192	40073126	3711
14099177232081	42190	40083659	3709
14099177274211	42130	40064392	3709
14099177316350	42139	40080361	3711
14099177358492	42142	40073620	3711
14099177400750	42258	40074422	3715
14099177442928	42178	40074589	3714
14099177485147	42219	40075865	3718
14099177527282	42135	40079747	3710
14099177569448	42166	40073526	3710
14099177611621	42173	40076306	3709
14099177653737	42116	40075827	3712
14099177695861	42124	40067300	3712
14099177737998	42137	40078964	3713
14099177780094	42096	40073393	3712
14099177822234	42140	40082677	3711
14099177864292	42058	40071212	3715
14099177906435	42143	40076151	3710
14099177948538	42103	40076743	3712
14099177990642	42104	40076279	3708
14099178032697	42055	40068868	3707
14099178074824	42127	40077714	3711
14099178116906	42082	40070716	3708
14099178159008	42102	40083071	3710
14099178201116	42108	40065642	3708
14099178243244	42128	40084843	3711
14099178285350	42106	40071946	3706
14099178327421	42071	40073348	3710
14099178369461	42040	40079804	3712
14099178411564	42103	40078794	3714
14099178453649	42085	40070772	3708
14099178495747	42098	40073316	3715
14099178537801	42054	40069923	3714
14099178579893	42092	40083288	3711
14099178621998	42105	40070942	3710
14099178664077	42079	40079657	3712
14099178706163	42086	40066756	3708
14099178748256	42093	40087330	3715
14099178790344	42088	40066716	3711
14099178832499	42155	40082915	3711
14099178874661	42162	40071913	3713
14099178916818	42157	40078107	3713
14099178959082	42264	40070600	3711
14099179001295	42213	40080564	3713
14099179043433	42138	40069181	3710
14099179085595	42162	40077993	3712
14099179127706	42111	40071721	3711
14099179169810	42104	40079039	3712
14099179211910	42100	40069325	3713
14099179254038	42128	40078887	3713
14099179296161	42123	40074921	3713
14099179338268	42107	40075761	3713
14099179380370	42102	40075001	3714
14099179422535	42165	40075093	3715
14099179464614	42079	40074479	3712
14099179506837	42223	40075164	3710
14099179548949	42112	40070825	3710
14099179591121	42172	40081268	3716
14099179633253	42132	40071937	3716
14099179675406	42153	40083460	3714
14099179717494	42088	40069128	3714
14099179759627	42133	40081248	3713
14099179801753	42126	40064047	3713
14099179843900	42147	40087375	3714
14099179885957	42057	40063529	3713
14099179928118	42161	40079337	3712
14099179970209	42091	40074460	3714
14099180012352	42143	40081323	3712
14099180054956	42604	40065039	3711
14099180097177	42221	40083584	3712
14099180139348	42171	40073935	3711
14099180181574	42226	40081690	3716
14099180223782	42208	40067282	3713
14099180266004	42222	40077072	3715
14099180308219	42215	40071005	3710
14099180350425	42206	40077624	3715
14099180392624	42199	40070643	3710
14099180434816	42192	40082067	3718
14099180477046	42230	40071496	3715
14099180519233	42187	40082446	3714
14099180561428	42195	40073022	3714
14099180603592	42164	40074880	3713
14099180645776	42184	40066822	3713
14099180688014	42238	40084815	3714
14099180730258	42244	40073808	3719
14099180772485	42227	40076094	3717
14099180814731	42246	40072675	3711
14099180857122	42391	40079333	3715
14099180899395	42273	40072664	3719
14099180941634	42239	40078660	3718
14099180983944	42310	40065211	3711
14099181026180	42236	40087305	3714
14099181068479	42299	40067376	3714
14099181110729	42250	40074929	3714
14099181152965	42236	40069562	3714
14099181195141	42176	40083372	3712
14099181237379	42238	40074245	3712
14099181279610	42231	40081155	3710
14099181321806	42196	40066669	3710
14099181364027	42221	40074308	3710
14099181406250	42223	40079811	3712
14099181448393	42143	40077741	3712
14099181490558	42165	40073263	3713
14099181532732	42174	40073765	3712
14099181574875	42143	40069288	3714
14099181617019	42144	40081456	3716
14099181659191	42172	40072544	3714
14099181701291	42100	40081844	3712
14099181743422	42131	40064625	3709
14099181785546	42124	40081362	3713
14099181827719	42173	40076827	3712
14099181869895	42176	40080516	3711
14099181912037	42142	40069695	3714
14099181954159	42122	40076397	3713
14099181996235	42076	40067742	3710
14099182038375	42140	40077711	3715
14099182080448	42073	40074902	3715
14099182122590	42142	40077585	3714
14099182164738	42148	40067302	3713
14099182206980	42242	40089922	3713
14099182249182	42202	40064677	3714
14099182291407	42225	40081126	3712
14099182333652	42245	40074859	3715
14099182375896	42244	40075844	3713
14099182418092	42196	40070236	3713
14099182460291	42199	40084907	3716
14099182502427	42136	40068398	3711
14099182544569	42142	40077657	3710
14099182586720	42151	40073969	3715
14099182628897	42177	40078320	3715
14099182671153	42256	40072640	3713
14099182713359	42206	40079342	3715
14099182755612	42253	40065947	3712
14099182797830	42218	40078407	3718
14099182840074	42244	40069610	3714
14099182882362	42288	40079654	3717
14099182924584	42222	40072686	3712
14099182966835	42251	40079757	3714
14099183009203	42368	40073751	3710
14099183051509	42306	40078450	3715
14099183093731	42222	40069531	3711
14099183135998	42267	40077825	3714
14099183178241	42243	40072362	3712
14099183220438	42197	40077437	3714
14099183262584	42146	40071981	3711
14099183304709	42125	40085184	3717
14099183346836	42127	40066109	3714
14099183388942	42106	40085979	3717
14099183431070	42128	40069468	3714
14099183473174	42104	40075644	3710
14099183515325	42151	40072679	3713
14099183557464	42139	40082367	3715
14099183599628	42164	40069236	3713
14099183641746	42118	40079395	3717
14099183683917	42171	40066619	3710
14099183726107	42190	40080063	3713
14099183768296	42189	40069523	3712
14099183810412	42116	40081610	3715
14099183852519	42107	40069997	3713
14099183894590	42071	40080622	3715
14099183936769	42179	40077224	3714
14099183978828	42059	40074120	3715
14099184020947	42119	40071427	3711
14099184063029	42082	40077846	3712
14099184105161	42132	40074527	3712
14099184147321	42160	40079295	3712
14099184189456	42135	40072273	3712
14099184231669	42213	40076683	3710
14099184273829	42160	40073329	3713
14099184315974	42145	40075602	3712
14099184358131	42157	40071910	3710
14099184400290	42159	40078704	3712
14099184442478	42188	40074399	3711
14099184484634	42156	40079478	3715
14099184526805	42171	40073132	3712
14099184568960	42155	40077368	3714
14099184611164	42204	40065987	3712
14099184653304	42140	40078275	3713
14099184695464	42160	40079309	3711
14099184737576	42112	40076341	3715
14099184779739	42163	40074249	3712
14099184821901	42162	40079139	3716
14099184864106	42205	40072513	3710
14099184906282	42176	40079489	3714
14099184948483	42201	40068556	3712
14099184990639	42156	40076642	3715
14099185032853	42214	40074237	3709
14099185074991	42138	40072634	3714
14099185117148	42157	40076550	3714
14099185159302	42154	40082797	3717
14099185201517	42215	40071246	3714
14099185243709	42192	40074502	3715
14099185285981	42272	40066781	3712
14099185328160	42179	40088788	3714
14099185370367	42207	40069325	3712
14099185412534	42167	40072216	3712
14099185454790	42256	40075653	3713
14099185496975	42185	40076038	3715
14099185539170	42195	40073136	3714
14099185581382	42212	40080267	3714
14099185623627	42245	40074202	3713
14099185665853	42226	40079278	3712
14099185708077	42224	40072484	3712
14099185750295	42218	40076137	3714
14099185792473	42178	40067404	3710
14099185834614	42141	40084817	3717
14099185876774	42160	40067736	3714
14099185918918	42144	40077592	3712
14099185961096	42178	40075466	3719
14099186003239	42143	40080446	3710
14099186045370	42131	40065371	3716
14099186087529	42159	40085075	3712
14099186129669	42140	40066110	3712
14099186171825	42156	40084536	3712
14099186214006	42181	40068558	3710
14099186256149	42143	40082050	3713
14099186298319	42170	40069870	3713
14099186340495	42176	40080216	3713
14099186382707	42212	40069790	3710
14099186424911	42204	40078823	3713
14099186467054	42143	40074942	3713
14099186509185	42131	40069804	3714
14099186551310	42125	40077972	3715
14099186593406	42096	40073880	3713
14099186635545	42139	40074122	3711
14099186677655	42110	40078190	3714
14099186719789	42134	40068814	3710
14099186761955	42166	40084799	3715
14099186804114	42159	40075738	3714
14099186846218	42104	40073616	3719
14099186888275	42057	40065685	3718
14099186930336	42061	40087592	3714
14099186972426	42090	40071771	3713
14099187014530	42104	40078940	3715
14099187056626	42096	40073265	3715
14099187098732	42106	40077534	3718
14099187140827	42095	40069314	3711
14099187182908	42081	40081555	3709
14099187224974	42066	40069202	3713
14099187267070	42096	40075910	3712
14099187309232	42162	40075634	3713
14099187351464	42232	40076383	3717
14099187393642	42178	40068375	3711
14099187435790	42148	40079047	3714
14099187477918	42128	40075822	3714
14099187520019	42101	40074942	3717
14099187562119	42100	40071741	3714
14099187604283	42164	40076503	3714
14099187646479	42196	40079386	3716
14099187688636	42157	40084190	3715
14099187730772	42136	40066249	3712
14099187772902	42130	40073603	3713
14099187815161	42259	40078099	3711
14099187857291	42130	40077235	3714
14099187899437	42146	40071255	3714
14099187941529	42092	40071489	3712
14099187983654	42125	40075316	3710
14099188025728	42074	40085242	3711
14099188067924	42196	40070761	3712
14099188110124	42200	40072759	3715
14099188152311	42187	40064177	3710
14099188194451	42140	40092585	3714
14099188236581	42130	40060238	3710
14099188278677	42096	40087975	3715
14099188320799	42122	40067931	3711
14099188362865	42066	40077665	3716
14099188404955	42090	40072716	3713
14099188446992	42037	40078081	3712
14099188489061	42069	40079498	3716
14099188531140	42079	40072007	3712
14099188573228	42088	40071447	3709
14099188615323	42095	40079999	3713
14099188657429	42106	40076466	3714
14099188699509	42080	40075938	3713
14099188741620	42111	40073069	3714
14099188783752	42132	40077126	3712
14099188825891	42139	40071323	3712
14099188868016	42125	40075957	3713
14099188910065	42049	40070952	3710
14099188952167	42102	40077882	3716
14099188994320	42153	40075597	3716
14099189036452	42132	40077104	3712
14099189078592	42140	40074110	3715
14099189120750	42158	40077972	3712
14099189162841	42091	40074868	3711
14099189204976	42135	40075948	3714
14099189247102	42126	40071786	3711
14099189289195	42093	40073461	3713
14099189331378	42183	40076879	3712
14099189373548	42170	40075646	3714
14099189415706	42158	40076903	3712
14099189457785	42079	40081370	3713
14099189499902	42117	40072587	3713
14099189542005	42103	40073634	3713
14099189584170	42165	40075093	3711
14099189626292	42122	40081200	3712
14099189668460	42168	40067116	3714
14099189710583	42123	40073751	3713
14099189752764	42181	40077730	3717
14099189794937	42173	40078797	3712
14099189837164	42227	40070634	3710
14099189879330	42166	40082394	3713
14099189921617	42287	40062070	3712
14099189963776	42159	40079477	3716
14099190006009	42233	40079665	3715
14099190048167	42158	40070710	3714
14099190090421	42254	40079944	3710
14099190132562	42141	40071032	3714
14099190174791	42229	40075898	3714
14099190216989	42198	40080890	3716
14099190259255	42266	40074243	3711
14099190301418	42163	40078333	3715
14099190343649	42231	40072255	3713
14099190385812	42163	40076928	3715
14099190427998	42186	40072341	3714
14099190470163	42165	40080321	3718
14099190512334	42171	40067701	3713
14099190554542	42208	40079778	3717
14099190597232	42690	40073651	3717
14099190639503	42271	40071847	3711
14099190681779	42276	40076294	3713
14099190723999	42220	40080937	3713
14099190766260	42261	40065657	3714
14099190808537	42277	40080940	3716
14099190850856	42319	40068312	3714
14099190893170	42314	40086426	3716
14099190935475	42305	40072015	3711
14099190977749	42274	40071835	3713
14099191020045	42296	40077423	3713
14099191062312	42267	40071790	3711
14099191104580	42268	40077208	3711
14099191146836	42256	40078354	3712
14099191189094	42258	40068828	3713
14099191231371	42277	40081081	3714
14099191273632	42261	40071099	3712
14099191315863	42231	40081346	3718
14099191358147	42284	40072466	3713
14099191400365	42218	40071540	3717
14099191442655	42290	40078110	3721
14099191484992	42337	40080115	3717
14099191527345	42353	40066544	3714
14099191569757	42412	40078831	3715
14099191612123	42366	40073004	3712
14099191654402	42279	40075113	3714
14099191696651	42249	40078048	3717
14099191738914	42263	40073466	3716
14099191781171	42257	40077050	3717
14099191823456	42285	40070940	3720
14099191865705	42249	40071220	3714
14099191907998	42293	40084124	3711
14099191950284	42286	40074301	3714
14099191992540	42256	40080997	3717
14099192034821	42281	40069388	3716
14099192077022	42201	40074443	3714
14099192119262	42240	40079151	3713
14099192161635	42373	40073167	3714
14099192204262	42627	40069503	3714
14099192246927	42665	40078721	3712
14099192289609	42682	40076548	3712
14099192332275	42666	40075152	3713
14099192374930	42655	40069784	3710
14099192417625	42695	40081913	3715
14099192460318	42693	40066536	3713
14099192502961	42643	40083726	3694
14099192545633	42672	40074319	3713
14099192588270	42637	40074648	3712
14099192630891	42621	40076422	3712
14099192673495	42604	40071740	3711
14099192716083	42588	40079782	3715
14099192758657	42574	40074829	3714
14099192801303	42646	40060832	3712
14099192843958	42655	40093150	3716
14099192886605	42647	40071371	3711
14099192929234	42629	40083033	3712
14099192971900	42666	40066621	3712
14099193014576	42676	40072829	3714
14099193057270	42694	40073530	3712
14099193099982	42712	40075547	3710
14099193142734	42752	40076270	3712
14099193185479	42745	40077595	3713
14099193228182	42703	40071323	3712
14099193270877	42695	40085374	3714
14099193313615	42738	40067511	3721
14099193356314	42699	40073300	3716
14099193399064	42750	40079069	3715
14099193441711	42647	40080590	3711
14099193484334	42623	40068705	3713
14099193526916	42582	40076801	3714
14099193569463	42547	40077250	3714
14099193611992	42529	40074499	3716
14099193654578	42586	40073909	3714
14099193697142	42564	40077477	3714
14099193739746	42604	40065384	3716
14099193782352	42606	40082946	3716
14099193824988	42636	40075617	3715
14099193867570	42582	40075577	3718
14099193910230	42660	40067577	3715
14099193952817	42587	40085251	3716
14099193995370	42553	40066245	3713
14099194037949	42579	40084581	3715
14099194080553	42604	40065290	3714
14099194123132	42579	40086265	3718
14099194165695	42563	40073557	3713
14099194208320	42625	40071304	3712
14099194250938	42618	40076831	3715
14099194293529	42591	40075292	3715
14099194336162	42633	40067896	3712
14099194378818	42656	40086829	3714
14099194421501	42683	40070015	3711
14099194464138	42637	40074950	3713
14099194506812	42674	40071327	3716
14099194549394	42582	40078772	3714
14099194592029	42635	40075152	3711
14099194634617	42588	40075194	3711
14099194677234	42617	40068695	3711
14099194719797	42563	40080219	3715
14099194762394	42597	40077052	3712
14099194804950	42556	40075075	3714
14099194847513	42563	40073341	3714
14099194890038	42525	40077304	3715
14099194932578	42540	40076063	3715
14099194975128	42550	40075376	3715
14099195017755	42627	40068009	3711
14099195060306	42551	40081032	3712
14099195102946	42640	40069228	3710
14099195145523	42577	40086342	3713
14099195188252	42729	40064334	3711
14099195230881	42629	40088457	3716
14099195273573	42692	40069626	3710
14099195316252	42679	40075064	3713
14099195358920	42668	40075310	3717
14099195401531	42611	40076507	3720
14099195444190	42659	40073299	3710
14099195486810	42620	40079769	3711
14099195529500	42690	40064232	3710
14099195572126	42626	40078668	3712
14099195614808	42682	40079820	3712
14099195657381	42573	40069880	3713
14099195700024	42643	40072700	3714
14099195742610	42586	40085770	3719
14099195785182	42572	40070284	3712
14099195827807	42625	40078349	3717
14099195870492	42685	40067925	3711
14099195913135	42643	40084436	3714
14099195955860	42725	40073074	3712
14099195998211	42351	40071212	3715
14099196040427	42216	40080696	3718
14099196082616	42189	40071845	3713
14099196124790	42174	40073149	3712
14099196166999	42209	40078800	3711
14099196209179	42180	40072118	3713
14099196251311	42132	40078231	3713
14099196293423	42112	40076847	3713
14099196335520	42097	40078532	3712
14099196377699	42179	40072685	3711
14099196419801	42102	40075040	3717
14099196461935	42134	40072294	3711
14099196504033	42098	40075401	3710
14099196546194	42161	40067628	3712
14099196588339	42145	40086950	3715
14099196630567	42228	40072232	3711
14099196672723	42156	40076819	3713
14099196714847	42124	40068373	3712
14099196756951	42104	40085369	3714
14099196799045	42094	40063963	3711
14099196841148	42103	40081944	3713
14099196883254	42106	40075571	3715
14099196925354	42100	40069142	3714
14099196967435	42081	40076141	3712
14099197009524	42089	40083777	3707
14099197051651	42127	40063616	3713
14099197093762	42111	40088550	3715
14099197135857	42095	40061946	3711
14099197177939	42082	40084526	3714
14099197220016	42077	40066967	3712
14099197262070	42054	40081947	3715
14099197304217	42147	40072330	3713
14099197346329	42112	40078096	3713
14099197388464	42135	40074216	3713
14099197430612	42148	40075747	3717
14099197472758	42146	40067751	3711
14099197514904	42146	40080804	3711
14099197557023	42119	40079647	3709
14099197599155	42132	40071786	3710
14099197641289	42134	40078404	3708
14099197683427	42138	40075426	3714
14099197725583	42156	40074343	3709
14099197767689	42106	40069142	3711
14099197809757	42068	40074007	3715
14099197851818	42061	40081712	3709
14099197893963	42145	40074202	3713
14099197936047	42084	40072432	3715
14099197978129	42082	40073650	3714
14099198020167	42038	40077671	3712
14099198062238	42071	40075315	3709
14099198104282	42044	40074179	3711
14099198146384	42102	40075200	3708
14099198188460	42076	40075490	3715
14099198230521	42061	40078243	3709
14099198272601	42080	40071815	3709
14099198314728	42127	40077368	3713
14099198356843	42115	40080581	3711
14099198398972	42129	40074583	3710
14099198441060	42088	40077192	3713
14099198483172	42112	40071064	3713
14099198525275	42103	40079863	3713
14099198567354	42079	40072317	3710
14099198609468	42114	40073228	3712
14099198651634	42166	40067186	3710
14099198693803	42169	40087782	3713
14099198735982	42179	40070322	3715
14099198778098	42116	40071872	3710
14099198820199	42101	40071946	3711
14099198862298	42099	40085630	3713
14099198904434	42136	40064503	3712
14099198946544	42110	40086622	3717
14099198988678	42134	40072880	3712
14099199030792	42114	40072079	3711
14099199072928	42136	40072247	3714
14099199115036	42108	40078440	3715
14099199157164	42128	40073169	3711
14099199199259	42095	40081368	3713
14099199241328	42069	40065146	3709
14099199283379	42051	40080558	3711
14099199325422	42043	40078893	3713
14099199367487	42065	40071054	3707
14099199409556	42069	40071138	3708
14099199451625	42069	40078134	3710
14099199493679	42054	40070737	3712
14099199535758	42079	40079551	3710
14099199577768	42010	40072275	3712
14099199619808	42040	40080734	3716
14099199661862	42054	40068920	3711
14099199703970	42108	40084261	3712
14099199746108	42138	40067944	3709
14099199788198	42090	40084697	3709
14099199830426	42228	40067315	3713
14099199872592	42166	40077829	3712
14099199914819	42227	40073570	3717
14099199957017	42198	40082194	3713
14099199999270	42253	40067019	3711
14099200041492	42222	40085180	3716
14099200083736	42244	40070579	3712
14099200125897	42161	40080132	3722
14099200168079	42182	40068571	3711
14099200210180	42101	40077021	3712
14099200252302	42122	40075661	3712
14099200294402	42100	40074505	3707
14099200336543	42141	40074888	3712
14099200378588	42045	40076190	3710
14099200420737	42149	40070515	3710
14099200462833	42096	40077542	3712
14099200504985	42152	40075802	3714
14099200547046	42061	40073594	3713
14099200589176	42130	40080710	3707
14099200631277	42101	40076521	3711
14099200673442	42165	40073085	3713
14099200715514	42072	40075241	3710
14099200757721	42207	40075323	3708
14099200799797	42076	40076300	3711
14099200841969	42172	40074493	3715
14099200884140	42171	40071716	3712
14099200926311	42171	40079062	3712
14099200968412	42101	40077502	3711
14099201010622	42210	40073214	3711
14099201052731	42109	40077351	3714
14099201094936	42205	40062997	3712
14099201137641	42705	40084946	3717
14099201180018	42377	40074251	3713
14099201222258	42240	40077894	3715
14099201264493	42235	40071366	3713
14099201306727	42234	40076421	3711
14099201348986	42259	40071487	3713
14099201391175	42189	40082357	3714
14099201433390	42215	40071958	3716
14099201475558	42168	40073901	3710
14099201517800	42242	40074105	3712
14099201560009	42209	40080438	3713
14099201602257	42248	40065579	3714
14099201644496	42239	40077548	3712
14099201686713	42217	40074458	3712
14099201728919	42206	40074937	3714
14099201771147	42228	40075979	3712
14099201813401	42254	40082450	3714
14099201855689	42288	40064548	3712
14099201897907	42218	40079638	3711
14099201940206	42299	40080184	3711
14099201982440	42234	40069832	3716
14099202024691	42251	40073684	3713
14099202066956	42265	40082192	3716
14099202109211	42255	40076037	3712
14099202151431	42220	40070216	3713
14099202193667	42236	40074141	3714
14099202235843	42176	40080116	3713
14099202278046	42203	40070031	3713
14099202320245	42199	40077122	3713
14099202362518	42273	40078514	3714
14099202404724	42206	40070959	3714
14099202446942	42218	40075801	3712
14099202489189	42247	40077335	3714
14099202531401	42212	40075948	3715
14099202573634	42233	40076601	3712
14099202615908	42274	40066359	3710
14099202658116	42208	40087903	3715
14099202700404	42288	40070944	3715
14099202742628	42224	40077733	3716
14099202784940	42312	40066385	3712
14099202827194	42254	40076137	3712
14099202869453	42259	40080235	3713
14099202911728	42275	40079419	3714
14099202953944	42216	40063400	3710
14099202996152	42208	40080807	3712
14099203038350	42198	40068400	3713
14099203080577	42227	40082106	3713
14099203122830	42253	40073701	3712
14099203165018	42188	40074834	3713
14099203207291	42273	40077464	3712
14099203249588	42297	40078757	3715
14099203291784	42196	40065398	3713
14099203334031	42247	40077985	3712
14099203376195	42164	40081317	3710
14099203418361	42166	40076624	3712
14099203460496	42135	40074279	3714
14099203502687	42191	40069987	3712
14099203544886	42199	40078634	3715
14099203587149	42263	40079919	3713
14099203629404	42255	40063505	3712
14099203671746	42342	40085567	3712
14099203714010	42264	40073296	3710
14099203756234	42224	40080235	3715
14099203798435	42201	40063677	3711
14099203840711	42276	40085304	3713
14099203882977	42266	40068364	3708
14099203925227	42250	40081206	3713
14099203967455	42228	40072714	3710
14099204009688	42233	40074097	3712
14099204051958	42270	40072931	3713
14099204094196	42238	40081721	3713
14099204136478	42282	40065271	3711
14099204178830	42352	40078722	3714
14099204221166	42336	40079325	3712
14099204263489	42323	40075875	3712
14099204305913	42424	40071043	3710
14099204348484	42571	40076215	3714
14099204391109	42625	40074302	3715
14099204433509	42400	40076017	3714
14099204475903	42394	40074518	3715
14099204518301	42398	40076660	3717
14099204560736	42435	40069159	3714
14099204603191	42455	40081386	3713
14099204645613	42422	40069860	3713
14099204688003	42390	40076561	3716
14099204730422	42419	40073355	3714
14099204772834	42412	40082952	3715
14099204815288	42454	40075630	3712
14099204857655	42367	40076302	3715
14099204900006	42351	40074149	3711
14099204942370	42364	40076679	3715
14099204984709	42339	40078718	3713
14099205027270	42561	40074887	3716
14099205070763	43493	40062324	3720
14099205114373	43610	40087309	3718
14099205158075	43702	40067728	3712
14099205201781	43706	40082879	3718
14099205245163	43382	40064424	3717
14099205288444	43281	40081952	3713
14099205331668	43224	40070319	3715
14099205374973	43305	40081819	3716
14099205418294	43321	40074792	3716
14099205460737	42443	40074683	3717
14099205502980	42243	40067700	3715
14099205545257	42277	40079087	3715
14099205587523	42266	40072757	3711
14099205629779	42256	40082821	3714
14099205672138	42359	40068212	3710
14099205714937	42799	40084419	3714
14099205757192	42255	40063482	3712
14099205799498	42306	40086215	3715
14099205841753	42255	40071552	3711
14099205884066	42313	40074696	3715
14099205926365	42299	40072314	3714
14099205968766	42401	40074485	3713
14099206011029	42263	40072718	3713
14099206053374	42345	40085190	3716
14099206095688	42314	40073663	3711
14099206137993	42305	40077382	3715
14099206180286	42293	40063646	3722
14099206222575	42289	40082167	3723
14099206264826	42251	40075102	3714
14099206307134	42308	40071842	3718
14099206349359	42225	40078916	3716
14099206391594	42235	40078150	3718
14099206433788	42194	40071796	3716
14099206476044	42256	40080381	3717
14099206518264	42220	40066537	3717
14099206560556	42292	40085043	3716
14099206602797	42241	40065293	3711
14099206645038	42241	40077276	3715
14099206687290	42252	40077266	3715
14099206729572	42282	40076308	3715
14099206771802	42230	40068667	3712
14099206813988	42186	40084610	3715
14099206856153	42165	40064461	3714
14099206898373	42220	40080791	3714
14099206940554	42181	40078537	3712
14099206982748	42194	40077764	3715
14099207024880	42132	40066494	3714
14099207067028	42148	40077215	3716
14099207109178	42150	40071640	3712
14099207151322	42144	40081251	3713
14099207193478	42156	40076394	3712
14099207235671	42193	40074514	3715
14099207277793	42122	40075019	3716
14099207319952	42159	40078091	3713
14099207362140	42188	40068167	3711
14099207404323	42183	40081704	3718
14099207446455	42132	40075272	3715
14099207488635	42180	40076944	3715
14099207530785	42150	40070388	3713
14099207572914	42129	40077179	3718
14099207615006	42092	40069292	3716
14099207657175	42169	40073335	3715
14099207699308	42133	40085192	3717
14099207741474	42166	40070703	3712
14099207783670	42196	40077272	3714
14099207825852	42182	40070927	3714
14099207868087	42235	40074501	3717
14099207910297	42210	40085973	3717
14099207952520	42223	40066304	3711
14099207994723	42203	40075288	3713
14099208036907	42184	40080278	3715
14099208079128	42221	40073677	3714
14099208121314	42186	40068533	3716
14099208163505	42191	40078756	3715
14099208205659	42154	40073937	3714
14099208247909	42250	40085592	3717
14099208290185	42276	40069316	3714
14099208332550	42365	40076800	3712
14099208375042	42492	40071973	3710
14099208417322	42280	40074334	3713
14099208459842	42520	40071442	3714
14099208502263	42421	40081745	3713
14099208544612	42349	40073677	3715
14099208586890	42278	40078991	3715
14099208629209	42319	40073973	3719
14099208671606	42397	40072775	3714
14099208713868	42262	40078058	3713
14099208756161	42293	40077491	3712
14099208798466	42305	40073325	3712
14099208840763	42297	40077468	3712
14099208883107	42344	40066046	3711
14099208925444	42337	40076905	3713
14099208967804	42360	40073529	3713
14099209010111	42307	40080981	3713
14099209052417	42306	40074175	3713
14099209094647	42230	40079635	3717
14099209136877	42230	40064912	3710
14099209179155	42278	40086606	3714
14099209221460	42305	40072812	3716
14099209263748	42288	40073751	3721
14099209305997	42249	40075296	3718
14099209348233	42236	40072313	3714
14099209390449	42216	40074368	3711
14099209432682	42233	40081363	3714
14099209474870	42188	40064100	3712
14099209517124	42254	40087710	3715
14099209559466	42342	40071542	3712
14099209601759	42293	40071449	3713
14099209644016	42257	40076410	3716
14099209686292	42276	40081701	3712
14099209728646	42354	40069477	3710
14099209770973	42327	40077466	3713
14099209813219	42246	40066482	3712
14099209855487	42268	40083850	3714
14099209897770	42283	40072077	3715
14099209940069	42299	40077372	3721
14099209982290	42221	40069093	3712
14099210024498	42208	40081392	3712
14099210066702	42204	40074536	3711
14099210108969	42267	40073442	3715
14099210151249	42280	40070488	3713
14099210193496	42247	40087897	3717
14099210235709	42213	40065517	3712
14099210278064	42355	40079796	3714
14099210320368	42304	40073880	3714
14099210362590	42222	40073184	3713
