begin	end	occ_power_gpu.0.direct_sample	occ_power_gpu.0.energy	occ_power_gpu.0.power_from_energy	occ_power_gpu.0.timestamp	occ_power_gpu.0.update_tag	occ_power_gpu.1.direct_sample	occ_power_gpu.1.energy	occ_power_gpu.1.power_from_energy	occ_power_gpu.1.timestamp	occ_power_gpu.1.update_tag	occ_power_mem.0.direct_sample	occ_power_mem.0.energy	occ_power_mem.0.power_from_energy	occ_power_mem.0.timestamp	occ_power_mem.0.update_tag	occ_power_mem.1.direct_sample	occ_power_mem.1.energy	occ_power_mem.1.power_from_energy	occ_power_mem.1.timestamp	occ_power_mem.1.update_tag	occ_power_proc.0.direct_sample	occ_power_proc.0.energy	occ_power_proc.0.power_from_energy	occ_power_proc.0.timestamp	occ_power_proc.0.update_tag	occ_power_proc.1.direct_sample	occ_power_proc.1.energy	occ_power_proc.1.power_from_energy	occ_power_proc.1.timestamp	occ_power_proc.1.update_tag	occ_power_proc_vdd.0.direct_sample	occ_power_proc_vdd.0.energy	occ_power_proc_vdd.0.power_from_energy	occ_power_proc_vdd.0.timestamp	occ_power_proc_vdd.0.update_tag	occ_power_proc_vdd.1.direct_sample	occ_power_proc_vdd.1.energy	occ_power_proc_vdd.1.power_from_energy	occ_power_proc_vdd.1.timestamp	occ_power_proc_vdd.1.update_tag	occ_power_proc_vdn.0.direct_sample	occ_power_proc_vdn.0.energy	occ_power_proc_vdn.0.power_from_energy	occ_power_proc_vdn.0.timestamp	occ_power_proc_vdn.0.update_tag	occ_power_proc_vdn.1.direct_sample	occ_power_proc_vdn.1.energy	occ_power_proc_vdn.1.power_from_energy	occ_power_proc_vdn.1.timestamp	occ_power_proc_vdn.1.update_tag	occ_power_system_bulk.0.direct_sample	occ_power_system_bulk.0.energy	occ_power_system_bulk.0.power_from_energy	occ_power_system_bulk.0.timestamp	occ_power_system_bulk.0.update_tag	taurus.EC08.PDU1.outlet8.power	taurus.EC08.PDU2.outlet4.power	taurus.taurusml5.power	taurus.taurusml5.ps0.power	taurus.taurusml5.ps1.power	experiment	thread_count	frequency	ddcm	utility
11520634932304688	11580628085841796	114.972	1.3377e+06	115.014	5.91405e+12	2.30576e+07	111.889	1.31118e+06	111.91	5.91405e+12	2.30576e+07	20.8056	322553	20.81	5.91405e+12	2.30576e+07	20.5278	269327	20.5105	5.91405e+12	2.30576e+07	253.444	2.62776e+06	252.475	5.91405e+12	2.30576e+07	71.8333	1.53553e+06	71.7397	5.91405e+12	2.30576e+07	167.25	1.68377e+06	166.61	5.91405e+12	5.7644e+06	25.1389	882794	25.1542	5.91405e+12	5.76441e+06	23.8611	278502	23.8102	5.91405e+12	5.7644e+06	23.0278	276171	23.0857	5.91405e+12	5.76441e+06	618	7.69897e+06	617.115	5.91405e+12	2.30576e+07	386.571	435.286	614.857	384.714	426.714	10	0	1	100	2951.74
11580628295570312	11640633023779296	115.25	1.34461e+06	115.302	5.94477e+12	2.31774e+07	112.556	1.3179e+06	112.485	5.94477e+12	2.31774e+07	20.6944	323802	20.8279	5.94477e+12	2.31774e+07	20.4167	270557	20.5031	5.94477e+12	2.31774e+07	256.083	2.64304e+06	256.214	5.94477e+12	2.31774e+07	71.3056	1.53986e+06	71.5245	5.94477e+12	2.31774e+07	168.694	1.69385e+06	168.71	5.94477e+12	5.79435e+06	24.6944	884322	24.8762	5.94477e+12	5.79436e+06	24	279936	23.9992	5.94477e+12	5.79435e+06	23.1389	277557	23.1412	5.94477e+12	5.79436e+06	621.667	7.73618e+06	621.765	5.94477e+12	2.31774e+07	384.429	434	623.571	386.571	429.714	10	0	1	100	3096.85
11640633225121094	11700637386839844	115.917	1.35154e+06	115.857	5.97549e+12	2.32972e+07	113.111	1.32468e+06	113.214	5.9755e+12	2.32972e+07	20.7778	325052	20.8434	5.97549e+12	2.32972e+07	20.2778	271788	20.5298	5.9755e+12	2.32972e+07	254.444	2.65844e+06	254.732	5.97549e+12	2.32972e+07	71.6944	1.54418e+06	71.778	5.9755e+12	2.32972e+07	166.389	1.70397e+06	166.632	5.97549e+12	5.82429e+06	24.8333	885846	25.0733	5.9755e+12	5.8243e+06	24	281376	24	5.97549e+12	5.82429e+06	23.4444	278951	23.3626	5.9755e+12	5.8243e+06	621.833	7.77359e+06	621.823	5.97549e+12	2.32972e+07	386.429	435.714	621.429	386.143	430.714	10	0	1	100	3221.77
11700637567126954	11760644499763672	116.361	1.35851e+06	116.495	6.00621e+12	2.3417e+07	113.611	1.33148e+06	113.713	6.00622e+12	2.3417e+07	20.9167	326303	20.8543	6.00621e+12	2.3417e+07	20.5278	273020	20.5343	6.00622e+12	2.3417e+07	256.917	2.67379e+06	256.909	6.00621e+12	2.3417e+07	72	1.54856e+06	72.0858	6.00622e+12	2.3417e+07	167.667	1.71399e+06	167.66	6.00621e+12	5.85424e+06	25.2222	887413	25.3733	6.00622e+12	5.85424e+06	24	282816	24.0001	6.00621e+12	5.85424e+06	23.3056	280356	23.4173	6.00622e+12	5.85424e+06	625.028	7.81106e+06	625.409	6.00621e+12	2.3417e+07	387.857	436	623.286	391.143	431.571	10	0	1	100	3367.17
11760644694705078	11820646895632812	116.944	1.36552e+06	117.007	6.03693e+12	2.35367e+07	114.194	1.33832e+06	114.08	6.03694e+12	2.35367e+07	20.8333	327555	20.8608	6.03693e+12	2.35367e+07	20.6111	274253	20.5398	6.03694e+12	2.35367e+07	259.583	2.68929e+06	259.237	6.03693e+12	2.35367e+07	72.3333	1.55296e+06	72.3486	6.03694e+12	2.35367e+07	169.028	1.7241e+06	168.708	6.03693e+12	5.88418e+06	25.6667	889005	25.5661	6.03694e+12	5.88418e+06	24	284256	24.0053	6.03693e+12	5.88418e+06	23.75	281775	23.6643	6.03694e+12	5.88418e+06	629.444	7.84882e+06	629.529	6.03693e+12	2.35367e+07	391.429	438	629.429	393.714	433.429	10	0	1	100	3483.65
11820647107185546	11880646129248046	115.611	1.37251e+06	115.818	6.06765e+12	2.36565e+07	113.028	1.34514e+06	113.207	6.06766e+12	2.36565e+07	20.8056	328805	20.81	6.06765e+12	2.36565e+07	20.3056	275483	20.4749	6.06766e+12	2.36565e+07	253.111	2.70465e+06	253.204	6.06765e+12	2.36565e+07	71.8056	1.55731e+06	72.1867	6.06766e+12	2.36565e+07	162.5	1.73402e+06	162.588	6.06765e+12	5.91412e+06	25.25	890555	25.5248	6.06766e+12	5.91413e+06	24	285696	24	6.06765e+12	5.91412e+06	23.1667	283181	23.2171	6.06766e+12	5.91413e+06	619.722	7.88632e+06	620.357	6.06765e+12	2.36565e+07	391.286	437.571	620.571	387.429	429	10	0	1	100	3588.5
11880646335201172	11940644504162110	115.222	1.37944e+06	115.199	6.09837e+12	2.37763e+07	112.139	1.35191e+06	112.279	6.09838e+12	2.37763e+07	20.7778	330053	20.7726	6.09837e+12	2.37763e+07	20.3333	276710	20.4324	6.09838e+12	2.37763e+07	253.583	2.7198e+06	251.803	6.09837e+12	2.37763e+07	72.7222	1.56171e+06	72.4611	6.09838e+12	2.37763e+07	162.889	1.74375e+06	161.794	6.09837e+12	5.94407e+06	26.0833	892153	25.9515	6.09838e+12	5.94407e+06	24	287136	24	6.09837e+12	5.94407e+06	23.1944	284571	23.1102	6.09838e+12	5.94407e+06	618.444	7.92351e+06	617.551	6.09837e+12	2.37763e+07	385.571	434	618.429	385.714	428.286	10	0	1	100	3716.43
11940644783326172	12000647590103516	114.972	1.38634e+06	115.006	6.1291e+12	2.3896e+07	111.833	1.35862e+06	111.888	6.1291e+12	2.38961e+07	20.7222	331299	20.7767	6.1291e+12	2.3896e+07	20.3611	277937	20.4684	6.1291e+12	2.38961e+07	253.972	2.73501e+06	254.943	6.1291e+12	2.3896e+07	91.25	1.56665e+06	90.8029	6.1291e+12	2.38961e+07	164.306	1.75356e+06	165.086	6.1291e+12	5.97401e+06	42.8611	894252	42.7962	6.1291e+12	5.97402e+06	23.1667	288555	23.2708	6.1291e+12	5.97401e+06	23.0556	285956	23.1027	6.1291e+12	5.97402e+06	639.667	7.9613e+06	640.613	6.1291e+12	2.3896e+07	388	436.571	642.143	399.714	439.286	10	0	1	100	3950.46
12000647814740234	12060644543632812	115.389	1.39326e+06	115.515	6.15982e+12	2.40158e+07	112.944	1.36537e+06	112.927	6.15982e+12	2.40158e+07	20.8611	332547	20.8197	6.15982e+12	2.40158e+07	20.5278	279167	20.5352	6.15982e+12	2.40158e+07	255.667	2.75029e+06	254.176	6.15982e+12	2.40158e+07	101.75	1.57243e+06	101.135	6.15982e+12	2.40158e+07	165.139	1.76344e+06	164.006	6.15982e+12	6.00396e+06	51.9444	897114	51.8305	6.15982e+12	6.00396e+06	23.7778	289970	23.8354	6.15982e+12	6.00396e+06	23.25	287349	23.3102	6.15982e+12	6.00396e+06	652.833	8.00012e+06	651.963	6.15982e+12	2.40158e+07	401.286	446.143	651.429	408	444	10	0	1	100	4128.37
12060644797873046	12120663413707032	116.167	1.40021e+06	116.167	6.19054e+12	2.41356e+07	113.472	1.37216e+06	113.552	6.19054e+12	2.41356e+07	20.9167	333797	20.8559	6.19054e+12	2.41356e+07	20.5556	280402	20.627	6.19054e+12	2.41356e+07	252	2.76553e+06	253.623	6.19054e+12	2.41356e+07	119.083	1.57908e+06	119.12	6.19054e+12	2.41356e+07	162.417	1.77327e+06	163.731	6.19054e+12	6.0339e+06	67.5278	900735	67.6686	6.19054e+12	6.0339e+06	24	291402	23.9611	6.19054e+12	6.0339e+06	23.6944	288760	23.6399	6.19054e+12	6.0339e+06	670.583	8.03982e+06	670.401	6.19054e+12	2.41356e+07	407.571	452.857	667	419.286	453.571	10	0	1	100	4332.88
12120663635871094	12180656048503906	116.778	1.4072e+06	116.83	6.22126e+12	2.42554e+07	114.167	1.379e+06	114.231	6.22126e+12	2.42554e+07	20.9167	335049	20.8872	6.22126e+12	2.42554e+07	20.6667	281642	20.6922	6.22126e+12	2.42554e+07	253.444	2.78074e+06	253.3	6.22126e+12	2.42554e+07	131.139	1.58665e+06	131.357	6.22126e+12	2.42554e+07	163.361	1.78308e+06	163.248	6.22126e+12	6.06384e+06	77.7222	905164	78.0893	6.22126e+12	6.06385e+06	24	292841	23.9997	6.22126e+12	6.06384e+06	24	290190	23.9833	6.22126e+12	6.06385e+06	684.056	8.08055e+06	685.004	6.22126e+12	2.42554e+07	418.286	460.143	684.143	425.714	459.143	10	0	1	100	4508.75
12180656303775390	12240662261394532	116.333	1.41421e+06	116.369	6.25198e+12	2.43751e+07	113.944	1.38585e+06	113.92	6.25198e+12	2.43752e+07	20.8333	336302	20.8541	6.25198e+12	2.43751e+07	20.6111	282883	20.6561	6.25198e+12	2.43752e+07	253.194	2.79597e+06	254.075	6.25198e+12	2.43751e+07	148.25	1.59514e+06	148.355	6.25198e+12	2.43752e+07	162.861	1.7929e+06	163.88	6.25198e+12	6.09379e+06	93.0833	910381	93.1884	6.25198e+12	6.09379e+06	24	294281	23.9868	6.25198e+12	6.09379e+06	23.9722	291629	23.9724	6.25198e+12	6.09379e+06	701.361	8.12226e+06	700.952	6.25198e+12	2.43751e+07	425.571	468.571	703.571	436.143	467.857	10	0	1	100	4725.28
12240662508806640	12300663636740234	115.667	1.42116e+06	115.497	6.2827e+12	2.44949e+07	113.389	1.39267e+06	113.182	6.2827e+12	2.44949e+07	20.8889	337552	20.8184	6.2827e+12	2.44949e+07	20.6111	284122	20.6336	6.2827e+12	2.44949e+07	253.972	2.81122e+06	254.623	6.2827e+12	2.44949e+07	159.139	1.60441e+06	159.068	6.2827e+12	2.44949e+07	163.667	1.80274e+06	164.356	6.2827e+12	6.12373e+06	102.667	916294	102.549	6.2827e+12	6.12373e+06	23.5278	295707	23.5011	6.2827e+12	6.12373e+06	23.8056	293065	23.8505	6.2827e+12	6.12373e+06	711.667	8.16467e+06	711.63	6.2827e+12	2.44949e+07	433.286	476.429	712	441.286	473.143	10	0	1	100	4920.05
12300663903876954	12360669898378906	115.028	1.42808e+06	115.105	6.31342e+12	2.46147e+07	112.556	1.39943e+06	112.493	6.31343e+12	2.46147e+07	20.7222	338800	20.7925	6.31342e+12	2.46147e+07	20.7778	285359	20.6307	6.31343e+12	2.46147e+07	255.667	2.82651e+06	254.794	6.31342e+12	2.46147e+07	175.722	1.61448e+06	175.502	6.31343e+12	2.46147e+07	165.472	1.81262e+06	164.72	6.31342e+12	6.15367e+06	116.917	922902	116.603	6.31343e+12	6.15368e+06	23.3056	297110	23.3308	6.31342e+12	6.15367e+06	23.8333	294492	23.7073	6.31343e+12	6.15368e+06	727.278	8.20784e+06	726.499	6.31342e+12	2.46147e+07	439.714	481.429	727	450.857	481	10	0	1	100	5131.54
12360670164310546	12420657901093750	115.194	1.43498e+06	115.19	6.34414e+12	2.47345e+07	112.667	1.40618e+06	112.707	6.34415e+12	2.47345e+07	20.8889	340048	20.8184	6.34414e+12	2.47345e+07	20.7778	286598	20.6702	6.34415e+12	2.47345e+07	255.417	2.84178e+06	254.66	6.34414e+12	2.47345e+07	187.278	1.6254e+06	187.116	6.34415e+12	2.47345e+07	164.972	1.82249e+06	164.49	6.34414e+12	6.18362e+06	126.083	930211	125.905	6.34415e+12	6.18362e+06	23.4444	298514	23.5069	6.34414e+12	6.18362e+06	24	295919	23.9398	6.34415e+12	6.18362e+06	738.611	8.25179e+06	737.996	6.34414e+12	2.47345e+07	446.286	487.429	738.857	457.143	486.857	10	0	1	100	5313.83
12420658188529296	12480677878722656	115.75	1.44191e+06	115.796	6.37486e+12	2.48542e+07	113.694	1.41297e+06	113.591	6.37487e+12	2.48543e+07	20.8333	341299	20.8751	6.37486e+12	2.48542e+07	20.75	287840	20.728	6.37487e+12	2.48543e+07	255.889	2.85706e+06	254.984	6.37486e+12	2.48542e+07	204.778	1.63721e+06	204.634	6.37487e+12	2.48543e+07	164.944	1.83235e+06	164.241	6.37486e+12	6.21356e+06	139.806	938235	139.661	6.37487e+12	6.21356e+06	23.9444	299940	23.9434	6.37486e+12	6.21356e+06	24	297359	24	6.37487e+12	6.21356e+06	758.694	8.29674e+06	758.385	6.37486e+12	2.48542e+07	454.571	495.571	763.143	468.143	497.429	10	0	1	100	5517.53
12480678175169922	12540675728730468	116.556	1.44888e+06	116.449	6.40558e+12	2.4974e+07	114.167	1.41981e+06	114.227	6.40559e+12	2.4974e+07	20.9444	342552	20.9001	6.40558e+12	2.4974e+07	20.7778	289086	20.7836	6.40559e+12	2.4974e+07	255.083	2.87231e+06	254.174	6.40558e+12	2.4974e+07	218.25	1.64996e+06	217.934	6.40559e+12	2.4974e+07	164.417	1.84217e+06	163.821	6.40558e+12	6.2435e+06	150.333	946983	150.138	6.40559e+12	6.24351e+06	24	301378	23.9945	6.40558e+12	6.2435e+06	24	298799	24.0003	6.40559e+12	6.24351e+06	772.472	8.34272e+06	772.424	6.40558e+12	2.4974e+07	464.286	505.143	771.571	473.714	503.857	10	0	1	100	5695.47
12540676022548828	12600674788416016	117.111	1.45589e+06	117.059	6.43631e+12	2.50938e+07	114.889	1.42668e+06	114.841	6.43631e+12	2.50938e+07	20.8056	343806	20.9002	6.43631e+12	2.50938e+07	20.7778	290334	20.8217	6.43631e+12	2.50938e+07	252.222	2.88755e+06	253.765	6.43631e+12	2.50938e+07	231.528	1.66346e+06	232.109	6.43631e+12	2.50938e+07	162.222	1.85199e+06	163.322	6.43631e+12	6.27345e+06	160.778	956323	161.175	6.43631e+12	6.27345e+06	24	302818	23.9972	6.43631e+12	6.27345e+06	24.0278	300239	24.0062	6.43631e+12	6.27345e+06	787.083	8.38953e+06	788.082	6.43631e+12	2.50938e+07	470.714	511.857	793.857	482.143	513.286	10	0	1	100	5892.31
12600675148613282	12660668100906250	116.056	1.46287e+06	116.008	6.46703e+12	2.52136e+07	114.083	1.43354e+06	113.96	6.46703e+12	2.52136e+07	20.9444	345061	20.9387	6.46703e+12	2.52136e+07	20.8889	291582	20.7732	6.46703e+12	2.52136e+07	254.806	2.90277e+06	253.433	6.46703e+12	2.52136e+07	235.5	1.67747e+06	234.595	6.46703e+12	2.52136e+07	164.194	1.86179e+06	163.257	6.46703e+12	6.30339e+06	163.5	966047	162.68	6.46703e+12	6.3034e+06	23.8611	304255	23.8542	6.46703e+12	6.30339e+06	24	301679	24	6.46703e+12	6.3034e+06	789.778	8.43683e+06	787.898	6.46703e+12	2.52136e+07	477	517.714	790.429	481.857	512.143	10	0	1	100	6047.48
12660668391769532	12720671451777344	115.25	1.46981e+06	115.32	6.49775e+12	2.53333e+07	113.25	1.44036e+06	113.273	6.49775e+12	2.53334e+07	20.9444	346317	20.9067	6.49775e+12	2.53333e+07	20.7222	292826	20.6981	6.49775e+12	2.53334e+07	254.722	2.91798e+06	253.888	6.49775e+12	2.53333e+07	243.306	1.69181e+06	242.633	6.49775e+12	2.53334e+07	164.417	1.8716e+06	163.827	6.49775e+12	6.33334e+06	169.111	975996	168.497	6.49775e+12	6.33334e+06	23.5278	305677	23.4325	6.49775e+12	6.33334e+06	24	303119	24	6.49775e+12	6.33334e+06	796.056	8.48432e+06	794.763	6.49775e+12	2.53333e+07	477.857	519.429	795.857	485.429	515	10	0	1	100	6227.33
12720671775972656	12780678183812500	115	1.47672e+06	115.073	6.52847e+12	2.54531e+07	112.944	1.44714e+06	112.824	6.52847e+12	2.54531e+07	20.7778	347567	20.816	6.52847e+12	2.54531e+07	20.8333	294067	20.6541	6.52847e+12	2.54531e+07	253.25	2.93324e+06	254.561	6.52847e+12	2.54531e+07	242.472	1.70641e+06	243.444	6.52847e+12	2.54531e+07	163.667	1.88145e+06	164.474	6.52847e+12	6.36328e+06	167.861	986138	168.841	6.52847e+12	6.36328e+06	23.3889	307080	23.3996	6.52847e+12	6.36328e+06	24	304559	24	6.52847e+12	6.36328e+06	794.389	8.53204e+06	795.447	6.52847e+12	2.54531e+07	481	522.714	799.714	487.714	516.429	10	0	1	100	6377.91
12780678500492188	12840677137955078	115.528	1.48363e+06	115.488	6.55919e+12	2.55729e+07	113.361	1.45392e+06	113.508	6.55919e+12	2.55729e+07	20.9167	348818	20.8655	6.55919e+12	2.55729e+07	20.6944	295307	20.7028	6.55919e+12	2.55729e+07	253.694	2.9485e+06	253.971	6.55919e+12	2.55729e+07	250.694	1.72121e+06	249.846	6.55919e+12	2.55729e+07	163.528	1.8913e+06	163.649	6.55919e+12	6.39322e+06	173.722	996391	172.999	6.55919e+12	6.39323e+06	23.4167	308485	23.5166	6.55919e+12	6.39322e+06	24	305999	24.0003	6.55919e+12	6.39323e+06	803.639	8.57999e+06	802.775	6.55919e+12	2.55729e+07	482.429	523.714	800.143	489	520.143	10	0	1	100	6529.21
12840677485679688	12900687568392578	116.167	1.49059e+06	116.202	6.58991e+12	2.56927e+07	113.972	1.46076e+06	114.175	6.58992e+12	2.56927e+07	20.9444	350073	20.9589	6.58991e+12	2.56927e+07	20.8056	296550	20.7204	6.58992e+12	2.56927e+07	253.917	2.96374e+06	253.76	6.58991e+12	2.56927e+07	251.556	1.73623e+06	251.226	6.58992e+12	2.56927e+07	163.333	1.90111e+06	163.446	6.58991e+12	6.42317e+06	173.194	1.00675e+06	172.862	6.58992e+12	6.42317e+06	24	309916	23.9972	6.58991e+12	6.42317e+06	24	307439	24.0102	6.58992e+12	6.42317e+06	805.917	8.62823e+06	805.57	6.58991e+12	2.56927e+07	485.429	526.714	807.286	490.714	521	10	0	1	100	6660.03
12900687889552734	12960680710121094	116.639	1.49757e+06	116.805	6.62063e+12	2.58124e+07	114.639	1.46762e+06	114.759	6.62064e+12	2.58125e+07	20.9722	351331	20.9523	6.62063e+12	2.58124e+07	20.7778	297794	20.7604	6.62064e+12	2.58125e+07	251.333	2.97896e+06	253.571	6.62063e+12	2.58124e+07	253.528	1.75133e+06	253.491	6.62064e+12	2.58125e+07	161.528	1.91091e+06	163.181	6.62063e+12	6.45311e+06	173.667	1.01713e+06	173.935	6.62064e+12	6.45312e+06	24	311356	24	6.62063e+12	6.45311e+06	24.0833	308881	24.0789	6.62064e+12	6.45312e+06	808.75	8.67662e+06	808.679	6.62063e+12	2.58124e+07	486	528.714	808.429	492.286	523.143	10	0	1	100	6793.95
12960681057062500	13020686894750000	116.444	1.50459e+06	116.574	6.65135e+12	2.59322e+07	114.611	1.47452e+06	114.571	6.65136e+12	2.59322e+07	20.9444	352588	20.9614	6.65135e+12	2.59322e+07	20.8056	299040	20.7462	6.65136e+12	2.59322e+07	253.611	2.99419e+06	253.973	6.65135e+12	2.59322e+07	254.528	1.7666e+06	254.926	6.65136e+12	2.59322e+07	163.278	1.92071e+06	163.579	6.65135e+12	6.48306e+06	174.444	1.0276e+06	174.896	6.65136e+12	6.48306e+06	24	312796	23.9987	6.65135e+12	6.48306e+06	24.0556	310326	24.0246	6.65136e+12	6.48306e+06	809.889	8.72524e+06	810.462	6.65135e+12	2.59322e+07	487	530.714	811	492.571	523.429	10	0	1	100	6939.48
13020687219078124	13080691936556640	115.611	1.51156e+06	115.696	6.68208e+12	2.6052e+07	113.583	1.48137e+06	113.769	6.68208e+12	2.6052e+07	20.8889	353845	20.9245	6.68208e+12	2.6052e+07	20.6389	300284	20.7097	6.68208e+12	2.6052e+07	253.222	3.00942e+06	253.712	6.68208e+12	2.6052e+07	253.417	1.78185e+06	253.683	6.68208e+12	2.6052e+07	163.056	1.93052e+06	163.417	6.68208e+12	6.513e+06	173.278	1.03804e+06	173.238	6.68208e+12	6.513e+06	23.75	314232	23.7771	6.68208e+12	6.513e+06	24	311766	24.0005	6.68208e+12	6.513e+06	806.25	8.77375e+06	806.813	6.68208e+12	2.6052e+07	487	530.286	808.429	490.143	521	10	0	1	100	7075.94
13080692298164062	13140682032029296	115.222	1.51849e+06	115.241	6.71279e+12	2.61718e+07	113.361	1.48817e+06	113.218	6.7128e+12	2.61718e+07	20.9444	355101	20.9322	6.71279e+12	2.61718e+07	20.8056	301525	20.6676	6.7128e+12	2.61718e+07	254.694	3.02466e+06	254.308	6.71279e+12	2.61718e+07	253.917	1.79706e+06	254.093	6.7128e+12	2.61718e+07	164.5	1.94035e+06	164.135	6.71279e+12	6.54294e+06	172.361	1.0484e+06	172.646	6.7128e+12	6.54295e+06	23.4167	315641	23.3622	6.71279e+12	6.54294e+06	24	313206	24.0001	6.7128e+12	6.54295e+06	806.694	8.82215e+06	806.838	6.71279e+12	2.61718e+07	486	529	806.714	490.143	520.714	10	0	1	100	7215.14
13140682433406250	13200688304080078	115.222	1.5254e+06	115.172	6.74352e+12	2.62915e+07	113.306	1.49496e+06	113.092	6.74352e+12	2.62916e+07	20.8333	356355	20.881	6.74352e+12	2.62915e+07	20.5833	302764	20.6434	6.74352e+12	2.62916e+07	253.639	3.03993e+06	254.156	6.74352e+12	2.62915e+07	245.472	1.81205e+06	245.471	6.74352e+12	2.62916e+07	163.694	1.95021e+06	164.045	6.74352e+12	6.57288e+06	166.194	1.05856e+06	166.138	6.74352e+12	6.57289e+06	23.5278	317043	23.4633	6.74352e+12	6.57288e+06	24	314646	24.0001	6.74352e+12	6.57289e+06	797.639	8.87028e+06	797.825	6.74352e+12	2.62915e+07	485.143	527.571	798.286	485.143	515.429	10	0	1	100	7299.49
13200688706712890	13260696997916016	115.667	1.53232e+06	115.705	6.77424e+12	2.64113e+07	113.806	1.50177e+06	113.824	6.77424e+12	2.64113e+07	20.8889	357609	20.9169	6.77424e+12	2.64113e+07	20.8611	304003	20.6636	6.77424e+12	2.64113e+07	252.417	3.05513e+06	252.481	6.77424e+12	2.64113e+07	253.861	1.82702e+06	253.847	6.77424e+12	2.64113e+07	162.361	1.96001e+06	162.616	6.77424e+12	6.60283e+06	172	1.0687e+06	171.899	6.77424e+12	6.60283e+06	23.75	318458	23.6688	6.77424e+12	6.60283e+06	24.0278	316086	24.0047	6.77424e+12	6.60283e+06	805.028	8.9184e+06	806.236	6.77424e+12	2.64113e+07	483.857	524.714	805.429	489.714	520.286	10	0	1	100	7474.92
13260697115113282	13320710239236328	115.944	1.53928e+06	115.943	6.80496e+12	2.65311e+07	115.167	1.50863e+06	114.936	6.80496e+12	2.65311e+07	21	358866	20.9899	6.80496e+12	2.65311e+07	21	305253	20.9847	6.80496e+12	2.65311e+07	94.8056	3.06551e+06	94.8337	6.80496e+12	2.65311e+07	72.8889	1.83679e+06	72.8089	6.80496e+12	2.65311e+07	37.3889	1.96598e+06	37.5396	6.80496e+12	6.63277e+06	25.4167	1.0746e+06	25.5927	6.80496e+12	6.63278e+06	23	319859	22.9999	6.80496e+12	6.63277e+06	23.3889	317511	23.4246	6.80496e+12	6.63278e+06	462.639	8.95642e+06	462.847	6.80496e+12	2.65311e+07	443.571	474.429	461.714	299.429	339.429	7	0	1	100	85.668
13320710361611328	13380718350892578	116.306	1.54625e+06	116.493	6.83568e+12	2.66509e+07	115.278	1.51554e+06	115.348	6.83568e+12	2.66509e+07	21.1944	360131	21.1706	6.83568e+12	2.66509e+07	20.9167	306512	20.9744	6.83568e+12	2.66509e+07	112.444	3.07174e+06	112.774	6.83568e+12	2.66509e+07	74.6667	1.84122e+06	74.5923	6.83568e+12	2.66509e+07	53.3611	1.96871e+06	53.0885	6.83568e+12	6.66272e+06	26.8333	1.07618e+06	26.9923	6.83568e+12	6.66272e+06	23	321239	23.0018	6.83568e+12	6.66272e+06	23.6111	318921	23.6165	6.83568e+12	6.66272e+06	483.778	8.98483e+06	484.101	6.83568e+12	2.66509e+07	302.571	353.286	485.143	310.286	349.857	7	0	1	100	168.282
13380718509041016	13440721994781250	115.833	1.55323e+06	115.837	6.8664e+12	2.67706e+07	114.472	1.52245e+06	114.527	6.8664e+12	2.67707e+07	22.1111	361430	22.1025	6.8664e+12	2.67706e+07	20.9722	307770	20.9544	6.8664e+12	2.67707e+07	126.028	3.0789e+06	125.668	6.8664e+12	2.67706e+07	72.5	1.84561e+06	72.6616	6.8664e+12	2.67707e+07	64.0833	1.97223e+06	64.5823	6.8664e+12	6.69266e+06	25.5556	1.07773e+06	25.5695	6.8664e+12	6.69266e+06	23	322620	23.0091	6.8664e+12	6.69266e+06	23.2222	320327	23.2714	6.8664e+12	6.69266e+06	493.889	9.01419e+06	494.505	6.8664e+12	2.67706e+07	312.286	358.429	493.857	317	355.143	7	0	1	100	250.039
13440722145996094	13500722975988282	115.083	1.56015e+06	115.205	6.89712e+12	2.68904e+07	113.639	1.52929e+06	113.574	6.89712e+12	2.68904e+07	22.9722	362782	22.9801	6.89712e+12	2.68904e+07	20.8889	309026	20.9138	6.89712e+12	2.68904e+07	142.25	3.08696e+06	142.553	6.89712e+12	2.68904e+07	72.6389	1.84998e+06	72.1355	6.89712e+12	2.68904e+07	79.1111	1.97657e+06	79.532	6.89712e+12	6.7226e+06	25.2222	1.07929e+06	25.1852	6.89712e+12	6.72261e+06	23	324001	23.0421	6.89712e+12	6.7226e+06	23.0833	321719	23.1416	6.89712e+12	6.72261e+06	510.333	9.04439e+06	510.604	6.89712e+12	2.68904e+07	319.571	364.857	510.714	326.857	363.714	7	0	1	100	332.36
13500723145419922	13560706159949218	114.917	1.56705e+06	114.873	6.92784e+12	2.70102e+07	113.083	1.53608e+06	112.96	6.92785e+12	2.70102e+07	23.75	364189	23.9097	6.92784e+12	2.70102e+07	20.8611	310280	20.8708	6.92785e+12	2.70102e+07	154.611	3.09588e+06	154.623	6.92784e+12	2.70102e+07	72.1667	1.8543e+06	71.866	6.92785e+12	2.70102e+07	89.8889	1.98166e+06	89.9317	6.92784e+12	6.75255e+06	24.9722	1.08079e+06	25.1682	6.92785e+12	6.75255e+06	23.1111	325388	23.1681	6.92784e+12	6.75255e+06	23.0833	323105	23.0659	6.92785e+12	6.75255e+06	522.278	9.07535e+06	521.796	6.92784e+12	2.70102e+07	328.286	373.143	521.143	332.286	369.857	7	0	1	100	413.482
